"Gene_A"	"Gene_B"
"MIB1"	"BICD1"
"MIB1"	"FSD1"
"MIB1"	"CEP250"
"MIB1"	"SSX2IP"
"MYLK4"	"SUPT20H"
"MYLK4"	"COPS5"
"HPS6"	"METTL14"
"PLCZ1"	"SERPINA12"
"MED12L"	"CDK19"
"HRNR"	"CEP76"
"HRNR"	"COPS5"
"HRNR"	"PINX1"
"HRNR"	"METTL14"
"HRNR"	"GSTK1"
"HIPK1"	"DDX54"
"HIPK1"	"FOXP3"
"DCP2"	"PPP1R35"
"DCP2"	"EDC3"
"DCP2"	"SPACA1"
"DCP2"	"GGT7"
"DCP2"	"COLEC10"
"IRF2BP1"	"CCNL2"
"IRF2BP1"	"IRF2BPL"
"IRF2BP1"	"MBNL1"
"IRF2BP1"	"FARSA"
"IRF2BP1"	"KDM3A"
"CAMK1D"	"MUC7"
"CAMK1D"	"UBA3"
"CAMK1D"	"DCPS"
"CAMK1D"	"ZG16B"
"CAMK1D"	"CAMK1G"
"CAMK1D"	"PCYT2"
"CAMK1D"	"TUBB6"
"CAMK1D"	"XYLT2"
"CAMK1D"	"QPCTL"
"KRTAP11-1"	"CDKL2"
"RHPN2"	"TRMO"
"TICAM1"	"CDCA5"
"TICAM1"	"MKNK2"
"GALNT13"	"COPS5"
"ERC1"	"CDK20"
"ERC1"	"NIN"
"ERC1"	"BICD2"
"ERC1"	"FBF1"
"ERC1"	"KBTBD7"
"ERC1"	"BICD1"
"ERC1"	"SCLT1"
"ERC1"	"CEP89"
"ERC1"	"CDK19"
"ERC1"	"RACGAP1"
"ERC1"	"LATS2"
"ERC1"	"ADPRHL2"
"ERC1"	"GFOD1"
"ERC1"	"NINL"
"ERC1"	"IKBKG"
"RNF135"	"NIN"
"RNF135"	"PLAAT4"
"RNF135"	"TACC3"
"HIST2H2AB"	"APLF"
"HIST2H2AB"	"ZC3H3"
"HIST2H2AB"	"STX19"
"HIST2H2AB"	"SIRT6"
"HIST2H2AB"	"ZBTB38"
"HIST2H2AB"	"H2BC1"
"HIST2H2AB"	"ZNF707"
"HIST2H2AB"	"SPIN2B"
"HIST2H2AB"	"RBM4B"
"HIST2H2AB"	"NIFK"
"HIST2H2AB"	"PARL"
"HIST2H2AB"	"RASSF1"
"HIST2H2AB"	"RNF146"
"HIST2H2AB"	"PEF1"
"CBWD2"	"CBWD1"
"CBWD2"	"EGLN1"
"CBWD2"	"TUBB1"
"RIOX2"	"SH2D3C"
"RIOX2"	"SPACA9"
"RIOX2"	"RBM18"
"RIOX2"	"POLL"
"RIOX2"	"NOL12"
"RIOX2"	"EXOC7"
"RBM45"	"KIAA2013"
"RBM45"	"PUM2"
"RBM45"	"DOT1L"
"RBM45"	"CTNNBL1"
"RBM45"	"RPUSD4"
"RBM45"	"DEF6"
"RBM45"	"ECT2"
"RBM45"	"USP21"
"RBM45"	"FNDC3A"
"RBM45"	"AFG3L2"
"ZDHHC13"	"WBP1"
"ZDHHC17"	"LPAR1"
"ZDHHC17"	"BSCL2"
"ZDHHC17"	"NRSN2"
"ZDHHC17"	"PLSCR4"
"ZDHHC17"	"TRMT9B"
"CRLF3"	"DOCK8"
"CRLF3"	"DOCK6"
"CRLF3"	"LRCH3"
"CRLF3"	"DOCK7"
"CRLF3"	"MOB1A"
"CLEC10A"	"FAM241A"
"SIAH1"	"UBE2E2"
"SIAH1"	"JSRP1"
"SIAH1"	"RBBP8"
"SIAH1"	"BAG1"
"TRAPPC5"	"TRAPPC12"
"TRAPPC5"	"CABS1"
"TRAPPC5"	"BCL2L14"
"TRAPPC5"	"RANBP17"
"ARMC8"	"GID4"
"ARMC8"	"ZMYND19"
"ARMC8"	"RMND5B"
"ARMC8"	"SFRP2"
"ARMC8"	"RANBP9"
"ARMC8"	"MRPL4"
"ARMC8"	"WDR26"
"ARMC8"	"RMND5A"
"ARMC8"	"MRPS30"
"ARMC8"	"GID8"
"ARMC8"	"MRPL39"
"ARMC8"	"IKZF3"
"ARMC8"	"MKLN1"
"EPHX4"	"CGRRF1"
"SPATA2L"	"TNIP2"
"SPATA2L"	"CYLD"
"RELL1"	"TMEM216"
"TMEM126B"	"SUGP2"
"TMEM126B"	"ECSIT"
"TMEM126B"	"SPACA1"
"TMEM126B"	"TIMMDC1"
"TMEM126B"	"NDUFA13"
"TMEM126B"	"CACNG4"
"TMEM126B"	"NDUFAF1"
"LRRC49"	"SPICE1"
"LRRC49"	"CNTROB"
"LRRC49"	"AHI1"
"LRRC49"	"CEP120"
"LRRC49"	"CEP63"
"LRRC49"	"CEP44"
"LRRC49"	"C11ORF49"
"LRRC49"	"CENPJ"
"LRRC49"	"MKS1"
"LRRC49"	"SSX2IP"
"LURAP1L"	"TP53RK"
"LURAP1L"	"FBXO28"
"LURAP1L"	"CDC42BPB"
"PLD3"	"FUBP1"
"PLD3"	"TCTN2"
"PLD3"	"NUDCD1"
"PLD3"	"ERP44"
"PLD3"	"TMEM216"
"CCNJL"	"TRMT44"
"CCNJL"	"ARHGEF1"
"CCNJL"	"TATDN2"
"CCNJL"	"RSPRY1"
"CCNJL"	"WDR34"
"CCNJL"	"ZNF503"
"CCNJL"	"MSTO1"
"CCNJL"	"JMJD4"
"CCNJL"	"MTO1"
"CCNJL"	"SALL2"
"LACC1"	"ALMS1"
"LACC1"	"LRRC15"
"LACC1"	"ZBTB10"
"LACC1"	"SIN3A"
"LACC1"	"TSNAX"
"LACC1"	"SUDS3"
"LACC1"	"OSER1"
"LACC1"	"GPATCH8"
"LACC1"	"PKP3"
"ANKMY2"	"EEF1AKNMT"
"ANKMY2"	"DNAAF1"
"ANKMY2"	"DTD1"
"ANKMY2"	"RPRD1A"
"ANKMY2"	"PBDC1"
"ANKMY2"	"AGO3"
"ANKMY2"	"ARIH1"
"ANKMY2"	"ARFGEF2"
"ERI1"	"CDCA5"
"LYSMD2"	"KBTBD7"
"LYSMD2"	"TWNK"
"LYSMD2"	"SLAIN2"
"LYSMD2"	"KIAA1107"
"VRK3"	"TXNDC5"
"VRK3"	"ZNF524"
"VRK3"	"FOXP1"
"VRK3"	"FOXD3"
"VRK3"	"NR2E1"
"PCP2"	"TMEM38A"
"LIX1L"	"CAPNS2"
"LIX1L"	"GGA1"
"NUDCD3"	"CNOT9"
"NUDCD3"	"NUP205"
"NUDCD3"	"RPGR"
"NUDCD3"	"DCUN1D1"
"NUDCD3"	"SNF8"
"NUDCD3"	"KLHDC3"
"NUDCD3"	"RAB3GAP2"
"NUDCD3"	"MKS1"
"NUDCD3"	"KLHL14"
"NUDCD3"	"KLHL13"
"NUDCD3"	"KLHL20"
"AHNAK2"	"PYCR2"
"AHNAK2"	"JSRP1"
"FOXP4"	"FOXP3"
"FOXP4"	"FOXP1"
"MAP4K3"	"BICD2"
"SLC41A1"	"SLC35A5"
"P3H2"	"EDA"
"P3H2"	"ZNF219"
"P3H2"	"MYH13"
"P3H3"	"C1QTNF2"
"CCDC50"	"BICD2"
"CCDC50"	"TANK"
"CCDC50"	"LIMA1"
"FUNDC1"	"FUNDC2"
"MCAT"	"RAVER1"
"MCAT"	"RPUSD2"
"MCAT"	"MMGT1"
"MCAT"	"AGMAT"
"MCAT"	"TMEM43"
"MCAT"	"MRPL4"
"MCAT"	"MRPL39"
"MCAT"	"MRPS16"
"MISP"	"SYNPO"
"MISP"	"MYO18A"
"MISP"	"MYO19"
"MISP"	"DNAJC7"
"MISP"	"ANLN"
"MISP"	"MYO5C"
"MISP"	"PDLIM7"
"MISP"	"LIMA1"
"KSR1"	"RPTOR"
"KSR1"	"MICALL1"
"KSR1"	"NAV1"
"KSR1"	"FAM110B"
"KSR1"	"DENND1A"
"KSR1"	"SH3RF3"
"KSR1"	"HDAC7"
"KSR1"	"DEPDC1B"
"KSR1"	"SRSF12"
"KSR1"	"DACT3"
"KSR1"	"EDC3"
"KSR1"	"MAGI1"
"KSR1"	"TESK2"
"KSR1"	"MAPKAP1"
"KSR1"	"FAM110A"
"KSR1"	"LPIN3"
"KSR1"	"SDF4"
"KSR1"	"RTKN"
"KSR1"	"PANK2"
"KSR1"	"OSBPL6"
"KSR1"	"MTFR1L"
"KSR1"	"PLEKHA5"
"KSR1"	"TANC2"
"KSR1"	"KIF13B"
"KSR1"	"INPP5E"
"KSR1"	"CWC25"
"KSR1"	"FAM53C"
"KSR1"	"SH3BP4"
"KSR1"	"LRFN1"
"KSR1"	"CGN"
"KSR1"	"LIMA1"
"KSR1"	"RASAL2"
"KSR1"	"USP21"
"KSR1"	"ZBTB21"
"KSR1"	"PPM1H"
"KSR1"	"AGAP1"
"KSR1"	"BAIAP2"
"KSR1"	"GAB2"
"KSR1"	"HDAC5"
"KSR1"	"CBY1"
"KSR1"	"STARD13"
"KSR1"	"KCTD3"
"GID4"	"RANBP9"
"GID4"	"MRPL4"
"GID4"	"WDR26"
"GID4"	"RMND5A"
"GID4"	"MRPL39"
"GID4"	"IKZF3"
"GID4"	"MKLN1"
"ARID3B"	"FOXB1"
"ARID3B"	"LHX6"
"ARID3B"	"MARF1"
"APLF"	"H2BC1"
"APLF"	"ZG16B"
"APLF"	"TDP1"
"APLF"	"H2AFY2"
"APLF"	"PARP2"
"APLF"	"SUPT16H"
"CEP97"	"XRN1"
"CEP97"	"NIN"
"CEP97"	"CEP120"
"CEP97"	"NEDD1"
"CEP97"	"ALMS1"
"CEP97"	"SMG7"
"CEP97"	"SORL1"
"CEP97"	"LHX4"
"CEP97"	"MPHOSPH9"
"CEP97"	"WDR83"
"CEP97"	"HAUS8"
"CEP97"	"NAA15"
"CEP97"	"YTHDF1"
"CEP97"	"CENPJ"
"CEP97"	"NLK"
"CEP97"	"TNRC6B"
"CEP97"	"NINL"
"CEP97"	"SUPT16H"
"CCDC103"	"TTC21A"
"NAXD"	"NANS"
"NAXD"	"GRHPR"
"FAM219A"	"WDFY1"
"FAM219A"	"RAD50"
"FAM219A"	"MARS2"
"FAM219A"	"MTA3"
"FAM219A"	"SHPK"
"FAM219A"	"FBXO10"
"FAM219A"	"FBXW11"
"FAM219A"	"BTRC"
"SERPINA12"	"GMCL1"
"SERPINA12"	"SEC22C"
"SERPINA12"	"PLK2"
"GLB1L2"	"TMEM30A"
"GLB1L2"	"ATP1B4"
"GLB1L2"	"A4GNT"
"WDR75"	"UTP4"
"WDR75"	"EXOSC5"
"WDR75"	"FAN1"
"MFN1"	"FAF2"
"MFN1"	"MARCHF5"
"MFN1"	"PLK2"
"ITPRIP"	"HTR3C"
"ITPRIP"	"RASSF1"
"ITPRIP"	"ATP1B4"
"WDFY1"	"TMEM123"
"WDFY1"	"L3HYPDH"
"WDFY1"	"FAHD2A"
"WDFY1"	"EHD1"
"WDFY1"	"HACL1"
"WDFY1"	"UBQLN1"
"WDFY1"	"LHX6"
"TEX2"	"TMEM216"
"MAP7D3"	"SPICE1"
"MAP7D3"	"NIN"
"MAP7D3"	"CEP120"
"MAP7D3"	"POC1A"
"MAP7D3"	"CEP89"
"MAP7D3"	"CEP250"
"MAP7D3"	"CEP44"
"MAP7D3"	"SSX2IP"
"MAP7D3"	"NINL"
"MAP7D3"	"CBY1"
"FAM114A1"	"AKT1S1"
"FAM114A1"	"THUMPD3"
"FAM114A1"	"FAF1"
"FAM114A1"	"TLN1"
"DCUN1D3"	"CUL5"
"FOXRED2"	"TXNDC16"
"FOXRED2"	"SEL1L"
"DENND6A"	"RPS6KC1"
"DENND6A"	"SPACA1"
"DENND6A"	"VSIG4"
"MGA"	"YAF2"
"MGA"	"MIER2"
"MGA"	"RYBP"
"MGA"	"NIN"
"MGA"	"L3MBTL2"
"MGA"	"RNF2"
"MGA"	"PCGF6"
"MGA"	"ZMYND8"
"MGA"	"CARD8"
"GCC2"	"KIFAP3"
"GCC2"	"SPC25"
"GCC2"	"ZRANB1"
"SFTPA2"	"CORO1B"
"SFTPA2"	"CORO1C"
"BRSK2"	"KBTBD7"
"ZC3H7A"	"BICD2"
"ZC3H7A"	"BIRC7"
"PHF6"	"EDEM1"
"ZBTB8OS"	"RDH12"
"ZBTB8OS"	"ATP8A2"
"LRRC8A"	"HTR3C"
"LRRC8A"	"LPAR1"
"LRRC8A"	"POPDC2"
"LMTK2"	"SORT1"
"CNTN4"	"COPS5"
"UBR1"	"SCML4"
"UBR1"	"LIPT1"
"UBR1"	"ITM2B"
"UBR2"	"MRPL50"
"UBR2"	"PLEKHO2"
"UBR2"	"PARD6B"
"UBR2"	"PDP2"
"UBR2"	"FOXJ3"
"ARHGAP12"	"BICD2"
"ARHGAP12"	"BICD1"
"CHERP"	"WDFY2"
"CHERP"	"ZMYND8"
"ZSCAN29"	"ZNF397"
"ZSCAN29"	"ZSCAN32"
"ANKHD1"	"SKA3"
"ANKHD1"	"ZC3H3"
"ANKHD1"	"NIN"
"ANKHD1"	"FOXQ1"
"ANKHD1"	"CDT1"
"ANKHD1"	"NINL"
"BBS7"	"BBS5"
"BBS7"	"TTC21A"
"BBS7"	"BBS10"
"BBS7"	"TTC8"
"BBS7"	"PLEKHO2"
"BBS7"	"CLUAP1"
"BBS7"	"BBS4"
"BBS7"	"DSCC1"
"BBS7"	"LZTFL1"
"BBS7"	"KLK5"
"SUGP1"	"FAM177A1"
"SUGP1"	"MPLKIP"
"SUGP1"	"MRPL53"
"SUGP1"	"NABP2"
"SUGP1"	"SLIRP"
"SUGP1"	"PLK2"
"SUGP1"	"CDV3"
"SUGP1"	"VDAC3"
"SUGP1"	"TBL2"
"SUGP1"	"SRPRB"
"SUGP2"	"NDUFAF2"
"SUGP2"	"HIPK4"
"SUGP2"	"RAB3IL1"
"SUGP2"	"FOXB1"
"SUGP2"	"B9D2"
"SUGP2"	"FOXP3"
"SUGP2"	"FOXQ1"
"SUGP2"	"MOV10"
"SUGP2"	"CLEC11A"
"SUGP2"	"TIMM10B"
"WWC1"	"ARRDC1"
"WWC1"	"DYNLL2"
"WWC1"	"DLC1"
"WWC1"	"PARD6B"
"WWC1"	"LATS2"
"WWC1"	"ATAD3A"
"WWC1"	"TUBGCP4"
"WWC1"	"FBXW11"
"WWC1"	"BTRC"
"WWC1"	"EPB41L3"
"UEVLD"	"TNIP2"
"UEVLD"	"TANK"
"UEVLD"	"RBCK1"
"UEVLD"	"SHARPIN"
"CCAR1"	"MMGT1"
"CCAR1"	"FYCO1"
"CCAR1"	"TNKS1BP1"
"CCAR1"	"GRPEL1"
"CCAR1"	"WRAP73"
"CCAR1"	"SSX2IP"
"CCAR1"	"IKBKG"
"DHX40"	"NIN"
"DHX40"	"POGLUT1"
"DHX40"	"USP7"
"DHX40"	"SPDL1"
"DHX40"	"HAUS7"
"DHX40"	"MTMR4"
"DHX40"	"SPG21"
"MCEMP1"	"JOSD2"
"SLF2"	"NSMCE1"
"SLF2"	"SMC6"
"SLF2"	"SLF1"
"SLF2"	"RAD18"
"SKA3"	"KIAA2013"
"SKA3"	"SPICE1"
"SKA3"	"POC1A"
"SKA3"	"PALLD"
"SKA3"	"PYCR2"
"SKA3"	"HMCES"
"SKA3"	"ECT2"
"SKA3"	"NUDT5"
"SKA3"	"MYO5B"
"SKA3"	"PPP2R2C"
"DNAJC10"	"PTPRU"
"DNAJC10"	"COPS5"
"DNAJC10"	"CUL5"
"DNAJC10"	"DCUN1D1"
"DNAJC10"	"MTMR4"
"DNAJC10"	"DUSP10"
"TRARG1"	"EXOC8"
"TRARG1"	"BRI3BP"
"TRARG1"	"TNPO1"
"TRARG1"	"RMND1"
"TP53INP2"	"MAP1LC3A"
"NELFCD"	"CCAR2"
"NELFCD"	"NETO2"
"NELFCD"	"NELFB"
"NELFCD"	"PHB2"
"NELFCD"	"DNPEP"
"RHOT2"	"CHCHD4"
"RHOT2"	"MYO19"
"RHOT2"	"TECR"
"RHOT2"	"ACIN1"
"RHOT2"	"SAMM50"
"SIRT2"	"AHI1"
"SIRT2"	"KRT78"
"SIRT2"	"FBF1"
"SIRT2"	"SCFD2"
"SIRT2"	"TRAPPC12"
"SIRT2"	"KAT2B"
"SIRT2"	"SCLT1"
"SIRT2"	"CEP89"
"SIRT2"	"PHB2"
"SIRT2"	"NUDT12"
"SIRT2"	"TINF2"
"SIRT2"	"RAB3GAP2"
"SIRT2"	"GPAM"
"SIRT2"	"RTN4"
"SIRT2"	"HDAC6"
"PHC2"	"RNF2"
"PHC2"	"SORT1"
"PHC2"	"SCML1"
"GALNT12"	"CHST8"
"GALNT12"	"GINM1"
"GALNT12"	"B3GNT3"
"FAM20C"	"TANK"
"BAP18"	"SLC38A5"
"BAP18"	"POPDC2"
"BAP18"	"GAR1"
"BAP18"	"SUCO"
"MRPL41"	"NIN"
"MRPL41"	"MRPL50"
"MRPL41"	"FAM3C"
"MRPL41"	"FUBP1"
"MRPL41"	"MRPL13"
"MRPL41"	"MRPL9"
"MRPL41"	"MRPL4"
"MRPL41"	"MRPL37"
"MRPL41"	"MRPL44"
"MRPL41"	"MRPL47"
"MRPL41"	"MRPS30"
"MRPL41"	"EXOSC5"
"MRPL41"	"MRPL39"
"MRPL41"	"MRPS28"
"MRPL41"	"MRPL42"
"ODF3L1"	"CARNMT1"
"RIMKLA"	"MOCOS"
"RIMKLA"	"DHTKD1"
"C9ORF40"	"DNAJB8"
"C9ORF40"	"PLPPR2"
"GPALPP1"	"THOC2"
"GPALPP1"	"SNIP1"
"KLHL7"	"CARNMT1"
"KLHL7"	"BOD1L1"
"KLHL7"	"CEP44"
"KLHL7"	"NUP50"
"KLHL7"	"ARIH1"
"PARP9"	"DTX3L"
"PARP9"	"SORT1"
"ETFBKMT"	"SELENOO"
"RBM12B"	"AURKB"
"RBM12B"	"B9D2"
"SLC35F2"	"POMK"
"RPAP2"	"INTS1"
"RPAP2"	"CEP120"
"RPAP2"	"EHBP1"
"RPAP2"	"PRPF31"
"RPAP2"	"TOPBP1"
"RPAP2"	"INTS4"
"RPAP2"	"RPAP3"
"RPAP2"	"GPN1"
"RPAP2"	"MED4"
"RPAP2"	"RPRD1B"
"RPAP2"	"HELLS"
"RPAP2"	"PDRG1"
"RPAP2"	"MED17"
"RPAP2"	"INTS7"
"RPAP2"	"POLR3E"
"RPAP2"	"POLR3B"
"RPAP2"	"PIH1D1"
"RPAP2"	"UXT"
"RPAP2"	"ARMCX3"
"RPAP2"	"GPN3"
"RPAP2"	"RUVBL2"
"RPAP2"	"GTF3C3"
"ZC3H3"	"FTSJ3"
"ZC3H3"	"ZCCHC9"
"ZC3H3"	"ZC3H8"
"ZC3H3"	"KRI1"
"ZC3H3"	"TENT4B"
"ZC3H3"	"MRPL30"
"ZC3H3"	"BRIX1"
"ZC3H3"	"MRPS31"
"ZC3H3"	"UPF1"
"ZC3H3"	"RPL36AL"
"ZC3H3"	"MTERF3"
"ZC3H3"	"MALSU1"
"ZC3H3"	"MRPS24"
"ZC3H3"	"PTCD3"
"ZC3H3"	"THOC1"
"ZC3H3"	"AHCYL2"
"ZC3H3"	"RAB3IP"
"ZC3H3"	"POP1"
"ZC3H3"	"MRPL34"
"ZC3H3"	"MRPL45"
"ZC3H3"	"LLPH"
"ZC3H3"	"MRPL32"
"ZC3H3"	"MRPL13"
"ZC3H3"	"MRPL9"
"ZC3H3"	"MRPL1"
"ZC3H3"	"MRPS26"
"ZC3H3"	"GTPBP4"
"ZC3H3"	"REXO4"
"ZC3H3"	"DDX24"
"ZC3H3"	"PABPC3"
"ZC3H3"	"RPF2"
"ZC3H3"	"DDX31"
"ZC3H3"	"RPF1"
"ZC3H3"	"NMNAT1"
"ZC3H3"	"MOV10"
"ZC3H3"	"NGRN"
"ZC3H3"	"NOP10"
"ZC3H3"	"DDX21"
"ZC3H3"	"MRPL17"
"ZC3H3"	"RBM28"
"ZC3H3"	"PAK1IP1"
"ZC3H3"	"FASTKD2"
"ZC3H3"	"NOP53"
"ZC3H3"	"ZNF70"
"ZC3H3"	"HERC5"
"ZC3H3"	"RPL26L1"
"ZC3H3"	"SETD1B"
"ZC3H3"	"NIP7"
"ZC3H3"	"MRPS33"
"ZC3H3"	"YARS2"
"ZC3H3"	"MRPS2"
"ZC3H3"	"NOP16"
"ZC3H3"	"RBM19"
"PNPLA6"	"MMGT1"
"PNPLA6"	"TSPAN17"
"PNPLA6"	"TEX264"
"SMC5"	"EID3"
"SMC5"	"RAD50"
"SMC5"	"ZNF597"
"SMC5"	"NSMCE3"
"SMC5"	"STN1"
"SMC5"	"NSMCE4A"
"SMC5"	"RABL2A"
"DDX60"	"SORT1"
"DDX60"	"FYCO1"
"IFT20"	"NME8"
"IFT20"	"TTC30B"
"IFT20"	"IFT81"
"IFT20"	"CLUAP1"
"IFT20"	"IFT74"
"IFT20"	"SCLT1"
"IFT20"	"IFT22"
"IFT20"	"IFT46"
"IFT20"	"IFT57"
"IFT20"	"IFT80"
"IFT20"	"IFT172"
"IFT20"	"IFT52"
"IFT20"	"HSPB11"
"MICALL2"	"PIGS"
"MICALL2"	"ZNF281"
"DHX37"	"NIFK"
"DHX37"	"DDX56"
"DHX37"	"HOOK1"
"DHX37"	"RBM19"
"C4ORF19"	"STK26"
"C4ORF19"	"STK24"
"TIGD4"	"KIFBP"
"YAF2"	"KDM2B"
"YAF2"	"AUTS2"
"YAF2"	"HDAC2"
"YAF2"	"USP7"
"YAF2"	"L3MBTL2"
"YAF2"	"PCGF1"
"YAF2"	"PCGF6"
"YAF2"	"FBRS"
"YAF2"	"FBRSL1"
"YAF2"	"MYH13"
"AMOTL1"	"MPP5"
"AMOTL1"	"DDHD1"
"AMOTL1"	"TNIP2"
"AMOTL1"	"RAB3IL1"
"AMOTL1"	"TANK"
"AMOTL1"	"RNF166"
"AMOTL1"	"CDADC1"
"AMOTL1"	"WWTR1"
"AMOTL1"	"LATS2"
"AMOTL1"	"HECW2"
"AMOTL1"	"SCML1"
"AMOTL1"	"IKBKG"
"RAVER1"	"NEDD1"
"RAVER1"	"CEP76"
"RAVER1"	"DDX1"
"RAVER1"	"PHKB"
"RAVER1"	"AURKB"
"RAVER1"	"B9D2"
"RAVER1"	"CEP250"
"RAVER1"	"GORASP2"
"RAVER1"	"HAUS2"
"RAVER1"	"CEP72"
"RAVER1"	"CNOT7"
"RAVER1"	"NINL"
"RAVER1"	"DIS3"
"RAVER1"	"RTCB"
"FTSJ3"	"BRIX1"
"FTSJ3"	"NCSTN"
"FTSJ3"	"COPS5"
"FTSJ3"	"DDX27"
"FTSJ3"	"PRR11"
"FTSJ3"	"RBM14"
"FTSJ3"	"CDC5L"
"FTSJ3"	"RBM4B"
"FTSJ3"	"MYBBP1A"
"FTSJ3"	"GNL3"
"FTSJ3"	"MAK16"
"FTSJ3"	"WDR12"
"FTSJ3"	"DDX24"
"FTSJ3"	"PAIP1"
"FTSJ3"	"MYLK2"
"FTSJ3"	"RPF2"
"FTSJ3"	"CBX8"
"FTSJ3"	"DDX21"
"FTSJ3"	"GNL3L"
"FTSJ3"	"DDX56"
"FTSJ3"	"NOL12"
"FTSJ3"	"SRP68"
"FTSJ3"	"EIF2B4"
"FTSJ3"	"ABT1"
"FTSJ3"	"SRPK3"
"FTSJ3"	"SF3B6"
"FTSJ3"	"NOC2L"
"FTSJ3"	"RBM19"
"SLX4"	"FANCD2"
"SLX4"	"TERF2IP"
"TMEM192"	"SYNE4"
"TMEM192"	"PTPRH"
"TMEM192"	"B4GALT7"
"TMEM192"	"ERGIC3"
"CKAP2L"	"SPICE1"
"MB21D2"	"CNTROB"
"MB21D2"	"AHI1"
"MB21D2"	"TMEM102"
"MB21D2"	"RAB3IL1"
"MB21D2"	"TRAPPC9"
"MB21D2"	"RAB3IP"
"MB21D2"	"CEP89"
"MB21D2"	"CENPJ"
"MB21D2"	"PDLIM7"
"MB21D2"	"MKS1"
"MB21D2"	"TMEM216"
"MB21D2"	"CC2D2A"
"MB21D2"	"TRAPPC2L"
"MB21D2"	"TRAPPC4"
"MB21D2"	"TRAPPC1"
"SRRM1"	"PAF1"
"SRRM1"	"RBM14"
"SRRM1"	"NIFK"
"SRRM1"	"PNN"
"SRRM1"	"LUC7L"
"SRRM1"	"VPS18"
"SRRM1"	"CDC14A"
"SRRM1"	"SRPK3"
"SRRM1"	"EPB41L3"
"SRRM1"	"SUPT16H"
"SMAP1"	"MICU2"
"SMAP1"	"BRF2"
"SMAP1"	"WRAP73"
"SMAP1"	"PHLDA3"
"SUPV3L1"	"ZMAT3"
"GSPT2"	"UPF1"
"FANCM"	"TNRC6A"
"FANCM"	"SORT1"
"FANCM"	"KIFC3"
"FANCM"	"PCIF1"
"FANCM"	"FANCE"
"FANCM"	"FANCF"
"FANCM"	"FANCL"
"FANCM"	"CDKN2AIP"
"FANCM"	"FBXW11"
"FANCM"	"TELO2"
"CCDC146"	"RAB3IP"
"ZZZ3"	"MBIP"
"ZZZ3"	"CARD8"
"SHLD1"	"MAD2L2"
"EXOC8"	"EXOC6"
"EXOC8"	"PTPRH"
"EXOC8"	"EXOC1"
"EXOC8"	"CA14"
"EXOC8"	"EXOC7"
"EXOC8"	"EXOC6B"
"EXOC8"	"TLN2"
"COLGALT2"	"EMID1"
"COLGALT2"	"CNPY3"
"COLGALT2"	"COLEC11"
"COLGALT2"	"C1QTNF3"
"COLGALT2"	"C1QTNF2"
"COLGALT2"	"COLEC10"
"TRMT44"	"ANTXR1"
"TRMT44"	"KLK5"
"SEPTIN12"	"C17ORF47"
"SEPTIN12"	"CCT6B"
"SEPTIN12"	"CCT7"
"SEPTIN12"	"PDS5B"
"SEPTIN12"	"SEPTIN11"
"SEPTIN12"	"SEPTIN10"
"SEPTIN12"	"SEPTIN3"
"SEPTIN12"	"SEPT5"
"THNSL1"	"TMEFF1"
"THNSL1"	"CCDC74B"
"THNSL1"	"UIMC1"
"THNSL1"	"UTP11"
"TMEFF1"	"SLC39A11"
"TMEFF1"	"ZDHHC5"
"TMEFF1"	"METTL9"
"TMEFF1"	"PRDM10"
"TMEFF1"	"EXOC1"
"TMEFF1"	"INTS7"
"TMEFF1"	"CLDND1"
"TMEFF1"	"SLC39A10"
"TMEFF1"	"BCS1L"
"GRAMD1C"	"GRAMD2B"
"PM20D2"	"ZSCAN1"
"PM20D2"	"MRPL37"
"PM20D2"	"TEKT2"
"KIAA2013"	"ZNF687"
"KIAA2013"	"SH2D3C"
"KIAA2013"	"CAMKK1"
"KIAA2013"	"TNRC6A"
"KIAA2013"	"HTR3C"
"KIAA2013"	"USP7"
"KIAA2013"	"BSCL2"
"KIAA2013"	"NLRP3"
"KIAA2013"	"PARD6B"
"KIAA2013"	"P2RY12"
"KIAA2013"	"CLDND1"
"BOD1L2"	"BOD1"
"CMTR2"	"PARVA"
"KATNAL2"	"DDX1"
"ULK2"	"MAP1LC3B"
"ULK2"	"GABARAPL1"
"MICU2"	"TBC1D22A"
"MICU2"	"COPS5"
"MICU2"	"MICU1"
"MICU2"	"SPACA1"
"MICU2"	"ASH2L"
"RNF168"	"POC1A"
"RNF168"	"DENND10"
"RNF168"	"DDX1"
"RNF168"	"TAF15"
"RNF168"	"RPRD1B"
"RNF168"	"NUB1"
"RNF168"	"TACC3"
"DND1"	"VCPIP1"
"DND1"	"PAIP1"
"DND1"	"PAIP2B"
"ANKRD13A"	"ARRDC1"
"ANKRD13A"	"WBP1"
"ANKRD13A"	"DUSP23"
"ANKRD13A"	"KCNIP2"
"ANKRD13A"	"TMEM51"
"ANKRD13A"	"ERGIC3"
"PHACTR4"	"SCLT1"
"PHACTR4"	"RAB9B"
"RCOR2"	"HMG20B"
"RASEF"	"RABL2B"
"CHPF"	"MED4"
"TRMT2A"	"RBM33"
"TRMT2A"	"PASK"
"TRMT2A"	"SMYD3"
"RPUSD2"	"SNF8"
"RPUSD2"	"TTC1"
"RPUSD2"	"AARSD1"
"RPUSD2"	"TBCD"
"RPUSD2"	"WDR12"
"RPUSD2"	"ALDH8A1"
"RPUSD2"	"ACBD3"
