"Gene_A"	"Gene_B"
"ATAD5"	"H4C1"
"ATAD5"	"H4C2"
"ATAD5"	"H4C3"
"ATAD5"	"H4C4"
"ATAD5"	"H4C5"
"ATAD5"	"H4C6"
"ATAD5"	"H4C8"
"ATAD5"	"H4C9"
"ATAD5"	"H4C11"
"ATAD5"	"H4C12"
"ATAD5"	"H4C13"
"ATAD5"	"H4C14"
"ATAD5"	"H4C15"
"ATAD5"	"H4-16"
"SIN3A"	"H4C1"
"SIN3A"	"H4C2"
"SIN3A"	"H4C3"
"SIN3A"	"H4C4"
"SIN3A"	"H4C5"
"SIN3A"	"H4C6"
"SIN3A"	"H4C8"
"SIN3A"	"H4C9"
"SIN3A"	"H4C11"
"SIN3A"	"H4C12"
"SIN3A"	"H4C13"
"SIN3A"	"H4C14"
"SIN3A"	"H4C15"
"SIN3A"	"H4-16"
"INTS14"	"H4C1"
"INTS14"	"H4C2"
"INTS14"	"H4C3"
"INTS14"	"H4C4"
"INTS14"	"H4C5"
"INTS14"	"H4C6"
"INTS14"	"H4C8"
"INTS14"	"H4C9"
"INTS14"	"H4C11"
"INTS14"	"H4C12"
"INTS14"	"H4C13"
"INTS14"	"H4C14"
"INTS14"	"H4C15"
"INTS14"	"H4-16"
"PNKP"	"H4C1"
"PNKP"	"H4C2"
"PNKP"	"H4C3"
"PNKP"	"H4C4"
"PNKP"	"H4C5"
"PNKP"	"H4C6"
"PNKP"	"H4C8"
"PNKP"	"H4C9"
"PNKP"	"H4C11"
"PNKP"	"H4C12"
"PNKP"	"H4C13"
"PNKP"	"H4C14"
"PNKP"	"H4C15"
"PNKP"	"H4-16"
"RNF2"	"H4C1"
"RNF2"	"H4C2"
"RNF2"	"H4C3"
"RNF2"	"H4C4"
"RNF2"	"H4C5"
"RNF2"	"H4C6"
"RNF2"	"H4C8"
"RNF2"	"H4C9"
"RNF2"	"H4C11"
"RNF2"	"H4C12"
"RNF2"	"H4C13"
"RNF2"	"H4C14"
"RNF2"	"H4C15"
"RNF2"	"H4-16"
"POP1"	"H4C1"
"POP1"	"H4C2"
"POP1"	"H4C3"
"POP1"	"H4C4"
"POP1"	"H4C5"
"POP1"	"H4C6"
"POP1"	"H4C8"
"POP1"	"H4C9"
"POP1"	"H4C11"
"POP1"	"H4C12"
"POP1"	"H4C13"
"POP1"	"H4C14"
"POP1"	"H4C15"
"POP1"	"H4-16"
"TTC1"	"H4C1"
"TTC1"	"H4C2"
"TTC1"	"H4C3"
"TTC1"	"H4C4"
"TTC1"	"H4C5"
"TTC1"	"H4C6"
"TTC1"	"H4C8"
"TTC1"	"H4C9"
"TTC1"	"H4C11"
"TTC1"	"H4C12"
"TTC1"	"H4C13"
"TTC1"	"H4C14"
"TTC1"	"H4C15"
"TTC1"	"H4-16"
"HNRNPAB"	"H4C1"
"HNRNPAB"	"H4C2"
"HNRNPAB"	"H4C3"
"HNRNPAB"	"H4C4"
"HNRNPAB"	"H4C5"
"HNRNPAB"	"H4C6"
"HNRNPAB"	"H4C8"
"HNRNPAB"	"H4C9"
"HNRNPAB"	"H4C11"
"HNRNPAB"	"H4C12"
"HNRNPAB"	"H4C13"
"HNRNPAB"	"H4C14"
"HNRNPAB"	"H4C15"
"HNRNPAB"	"H4-16"
"NAP1L4"	"H4C1"
"NAP1L4"	"H4C2"
"NAP1L4"	"H4C3"
"NAP1L4"	"H4C4"
"NAP1L4"	"H4C5"
"NAP1L4"	"H4C6"
"NAP1L4"	"H4C8"
"NAP1L4"	"H4C9"
"NAP1L4"	"H4C11"
"NAP1L4"	"H4C12"
"NAP1L4"	"H4C13"
"NAP1L4"	"H4C14"
"NAP1L4"	"H4C15"
"NAP1L4"	"H4-16"
"MAP3K3"	"H4C1"
"MAP3K3"	"H4C2"
"MAP3K3"	"H4C3"
"MAP3K3"	"H4C4"
"MAP3K3"	"H4C5"
"MAP3K3"	"H4C6"
"MAP3K3"	"H4C8"
"MAP3K3"	"H4C9"
"MAP3K3"	"H4C11"
"MAP3K3"	"H4C12"
"MAP3K3"	"H4C13"
"MAP3K3"	"H4C14"
"MAP3K3"	"H4C15"
"MAP3K3"	"H4-16"
"MYBBP1A"	"H4C1"
"MYBBP1A"	"H4C2"
"MYBBP1A"	"H4C3"
"MYBBP1A"	"H4C4"
"MYBBP1A"	"H4C5"
"MYBBP1A"	"H4C6"
"MYBBP1A"	"H4C8"
"MYBBP1A"	"H4C9"
"MYBBP1A"	"H4C11"
"MYBBP1A"	"H4C12"
"MYBBP1A"	"H4C13"
"MYBBP1A"	"H4C14"
"MYBBP1A"	"H4C15"
"MYBBP1A"	"H4-16"
"HNRNPUL1"	"H4C1"
"HNRNPUL1"	"H4C2"
"HNRNPUL1"	"H4C3"
"HNRNPUL1"	"H4C4"
"HNRNPUL1"	"H4C5"
"HNRNPUL1"	"H4C6"
"HNRNPUL1"	"H4C8"
"HNRNPUL1"	"H4C9"
"HNRNPUL1"	"H4C11"
"HNRNPUL1"	"H4C12"
"HNRNPUL1"	"H4C13"
"HNRNPUL1"	"H4C14"
"HNRNPUL1"	"H4C15"
"HNRNPUL1"	"H4-16"
"DERL1"	"H4C1"
"DERL1"	"H4C2"
"DERL1"	"H4C3"
"DERL1"	"H4C4"
"DERL1"	"H4C5"
"DERL1"	"H4C6"
"DERL1"	"H4C8"
"DERL1"	"H4C9"
"DERL1"	"H4C11"
"DERL1"	"H4C12"
"DERL1"	"H4C13"
"DERL1"	"H4C14"
"DERL1"	"H4C15"
"DERL1"	"H4-16"
"CEP250"	"H4C1"
"CEP250"	"H4C2"
"CEP250"	"H4C3"
"CEP250"	"H4C4"
"CEP250"	"H4C5"
"CEP250"	"H4C6"
"CEP250"	"H4C8"
"CEP250"	"H4C9"
"CEP250"	"H4C11"
"CEP250"	"H4C12"
"CEP250"	"H4C13"
"CEP250"	"H4C14"
"CEP250"	"H4C15"
"CEP250"	"H4-16"
"PHF20"	"H4C1"
"PHF20"	"H4C2"
"PHF20"	"H4C3"
"PHF20"	"H4C4"
"PHF20"	"H4C5"
"PHF20"	"H4C6"
"PHF20"	"H4C8"
"PHF20"	"H4C9"
"PHF20"	"H4C11"
"PHF20"	"H4C12"
"PHF20"	"H4C13"
"PHF20"	"H4C14"
"PHF20"	"H4C15"
"PHF20"	"H4-16"
"HIRIP3"	"H4C1"
"HIRIP3"	"H4C2"
"HIRIP3"	"H4C3"
"HIRIP3"	"H4C4"
"HIRIP3"	"H4C5"
"HIRIP3"	"H4C6"
"HIRIP3"	"H4C8"
"HIRIP3"	"H4C9"
"HIRIP3"	"H4C11"
"HIRIP3"	"H4C12"
"HIRIP3"	"H4C13"
"HIRIP3"	"H4C14"
"HIRIP3"	"H4C15"
"HIRIP3"	"H4-16"
"POLDIP3"	"H4C1"
"POLDIP3"	"H4C2"
"POLDIP3"	"H4C3"
"POLDIP3"	"H4C4"
"POLDIP3"	"H4C5"
"POLDIP3"	"H4C6"
"POLDIP3"	"H4C8"
"POLDIP3"	"H4C9"
"POLDIP3"	"H4C11"
"POLDIP3"	"H4C12"
"POLDIP3"	"H4C13"
"POLDIP3"	"H4C14"
"POLDIP3"	"H4C15"
"POLDIP3"	"H4-16"
"TBL1XR1"	"H4C1"
"TBL1XR1"	"H4C2"
"TBL1XR1"	"H4C3"
"TBL1XR1"	"H4C4"
"TBL1XR1"	"H4C5"
"TBL1XR1"	"H4C6"
"TBL1XR1"	"H4C8"
"TBL1XR1"	"H4C9"
"TBL1XR1"	"H4C11"
"TBL1XR1"	"H4C12"
"TBL1XR1"	"H4C13"
"TBL1XR1"	"H4C14"
"TBL1XR1"	"H4C15"
"TBL1XR1"	"H4-16"
"DPY30"	"H4C1"
"DPY30"	"H4C2"
"DPY30"	"H4C3"
"DPY30"	"H4C4"
"DPY30"	"H4C5"
"DPY30"	"H4C6"
"DPY30"	"H4C8"
"DPY30"	"H4C9"
"DPY30"	"H4C11"
"DPY30"	"H4C12"
"DPY30"	"H4C13"
"DPY30"	"H4C14"
"DPY30"	"H4C15"
"DPY30"	"H4-16"
"DDX24"	"H4C1"
"DDX24"	"H4C2"
"DDX24"	"H4C3"
"DDX24"	"H4C4"
"DDX24"	"H4C5"
"DDX24"	"H4C6"
"DDX24"	"H4C8"
"DDX24"	"H4C9"
"DDX24"	"H4C11"
"DDX24"	"H4C12"
"DDX24"	"H4C13"
"DDX24"	"H4C14"
"DDX24"	"H4C15"
"DDX24"	"H4-16"
"RACGAP1"	"H4C1"
"RACGAP1"	"H4C2"
"RACGAP1"	"H4C3"
"RACGAP1"	"H4C4"
"RACGAP1"	"H4C5"
"RACGAP1"	"H4C6"
"RACGAP1"	"H4C8"
"RACGAP1"	"H4C9"
"RACGAP1"	"H4C11"
"RACGAP1"	"H4C12"
"RACGAP1"	"H4C13"
"RACGAP1"	"H4C14"
"RACGAP1"	"H4C15"
"RACGAP1"	"H4-16"
"ANAPC1"	"H4C1"
"ANAPC1"	"H4C2"
"ANAPC1"	"H4C3"
"ANAPC1"	"H4C4"
"ANAPC1"	"H4C5"
"ANAPC1"	"H4C6"
"ANAPC1"	"H4C8"
"ANAPC1"	"H4C9"
"ANAPC1"	"H4C11"
"ANAPC1"	"H4C12"
"ANAPC1"	"H4C13"
"ANAPC1"	"H4C14"
"ANAPC1"	"H4C15"
"ANAPC1"	"H4-16"
"MYLK2"	"H4C1"
"MYLK2"	"H4C2"
"MYLK2"	"H4C3"
"MYLK2"	"H4C4"
"MYLK2"	"H4C5"
"MYLK2"	"H4C6"
"MYLK2"	"H4C8"
"MYLK2"	"H4C9"
"MYLK2"	"H4C11"
"MYLK2"	"H4C12"
"MYLK2"	"H4C13"
"MYLK2"	"H4C14"
"MYLK2"	"H4C15"
"MYLK2"	"H4-16"
"CCDC86"	"H4C1"
"CCDC86"	"H4C2"
"CCDC86"	"H4C3"
"CCDC86"	"H4C4"
"CCDC86"	"H4C5"
"CCDC86"	"H4C6"
"CCDC86"	"H4C8"
"CCDC86"	"H4C9"
"CCDC86"	"H4C11"
"CCDC86"	"H4C12"
"CCDC86"	"H4C13"
"CCDC86"	"H4C14"
"CCDC86"	"H4C15"
"CCDC86"	"H4-16"
"WDR76"	"H4C1"
"WDR76"	"H4C2"
"WDR76"	"H4C3"
"WDR76"	"H4C4"
"WDR76"	"H4C5"
"WDR76"	"H4C6"
"WDR76"	"H4C8"
"WDR76"	"H4C9"
"WDR76"	"H4C11"
"WDR76"	"H4C12"
"WDR76"	"H4C13"
"WDR76"	"H4C14"
"WDR76"	"H4C15"
"WDR76"	"H4-16"
"ACTR8"	"H4C1"
"ACTR8"	"H4C2"
"ACTR8"	"H4C3"
"ACTR8"	"H4C4"
"ACTR8"	"H4C5"
"ACTR8"	"H4C6"
"ACTR8"	"H4C8"
"ACTR8"	"H4C9"
"ACTR8"	"H4C11"
"ACTR8"	"H4C12"
"ACTR8"	"H4C13"
"ACTR8"	"H4C14"
"ACTR8"	"H4C15"
"ACTR8"	"H4-16"
"ACTR5"	"H4C1"
"ACTR5"	"H4C2"
"ACTR5"	"H4C3"
"ACTR5"	"H4C4"
"ACTR5"	"H4C5"
"ACTR5"	"H4C6"
"ACTR5"	"H4C8"
"ACTR5"	"H4C9"
"ACTR5"	"H4C11"
"ACTR5"	"H4C12"
"ACTR5"	"H4C13"
"ACTR5"	"H4C14"
"ACTR5"	"H4C15"
"ACTR5"	"H4-16"
"CBX8"	"H4C1"
"CBX8"	"H4C2"
"CBX8"	"H4C3"
"CBX8"	"H4C4"
"CBX8"	"H4C5"
"CBX8"	"H4C6"
"CBX8"	"H4C8"
"CBX8"	"H4C9"
"CBX8"	"H4C11"
"CBX8"	"H4C12"
"CBX8"	"H4C13"
"CBX8"	"H4C14"
"CBX8"	"H4C15"
"CBX8"	"H4-16"
"METTL14"	"H4C1"
"METTL14"	"H4C2"
"METTL14"	"H4C3"
"METTL14"	"H4C4"
"METTL14"	"H4C5"
"METTL14"	"H4C6"
"METTL14"	"H4C8"
"METTL14"	"H4C9"
"METTL14"	"H4C11"
"METTL14"	"H4C12"
"METTL14"	"H4C13"
"METTL14"	"H4C14"
"METTL14"	"H4C15"
"METTL14"	"H4-16"
"HMG20A"	"H4C1"
"HMG20A"	"H4C2"
"HMG20A"	"H4C3"
"HMG20A"	"H4C4"
"HMG20A"	"H4C5"
"HMG20A"	"H4C6"
"HMG20A"	"H4C8"
"HMG20A"	"H4C9"
"HMG20A"	"H4C11"
"HMG20A"	"H4C12"
"HMG20A"	"H4C13"
"HMG20A"	"H4C14"
"HMG20A"	"H4C15"
"HMG20A"	"H4-16"
"BRD7"	"H4C1"
"BRD7"	"H4C2"
"BRD7"	"H4C3"
"BRD7"	"H4C4"
"BRD7"	"H4C5"
"BRD7"	"H4C6"
"BRD7"	"H4C8"
"BRD7"	"H4C9"
"BRD7"	"H4C11"
"BRD7"	"H4C12"
"BRD7"	"H4C13"
"BRD7"	"H4C14"
"BRD7"	"H4C15"
"BRD7"	"H4-16"
"RPRD1B"	"H4C1"
"RPRD1B"	"H4C2"
"RPRD1B"	"H4C3"
"RPRD1B"	"H4C4"
"RPRD1B"	"H4C5"
"RPRD1B"	"H4C6"
"RPRD1B"	"H4C8"
"RPRD1B"	"H4C9"
"RPRD1B"	"H4C11"
"RPRD1B"	"H4C12"
"RPRD1B"	"H4C13"
"RPRD1B"	"H4C14"
"RPRD1B"	"H4C15"
"RPRD1B"	"H4-16"
"SIRT7"	"H4C1"
"SIRT7"	"H4C2"
"SIRT7"	"H4C3"
"SIRT7"	"H4C4"
"SIRT7"	"H4C5"
"SIRT7"	"H4C6"
"SIRT7"	"H4C8"
"SIRT7"	"H4C9"
"SIRT7"	"H4C11"
"SIRT7"	"H4C12"
"SIRT7"	"H4C13"
"SIRT7"	"H4C14"
"SIRT7"	"H4C15"
"SIRT7"	"H4-16"
"BAZ1A"	"H4C1"
"BAZ1A"	"H4C2"
"BAZ1A"	"H4C3"
"BAZ1A"	"H4C4"
"BAZ1A"	"H4C5"
"BAZ1A"	"H4C6"
"BAZ1A"	"H4C8"
"BAZ1A"	"H4C9"
"BAZ1A"	"H4C11"
"BAZ1A"	"H4C12"
"BAZ1A"	"H4C13"
"BAZ1A"	"H4C14"
"BAZ1A"	"H4C15"
"BAZ1A"	"H4-16"
"UBQLN4"	"H4C1"
"UBQLN4"	"H4C2"
"UBQLN4"	"H4C3"
"UBQLN4"	"H4C4"
"UBQLN4"	"H4C5"
"UBQLN4"	"H4C6"
"UBQLN4"	"H4C8"
"UBQLN4"	"H4C9"
"UBQLN4"	"H4C11"
"UBQLN4"	"H4C12"
"UBQLN4"	"H4C13"
"UBQLN4"	"H4C14"
"UBQLN4"	"H4C15"
"UBQLN4"	"H4-16"
"MDN1"	"H4C1"
"MDN1"	"H4C2"
"MDN1"	"H4C3"
"MDN1"	"H4C4"
"MDN1"	"H4C5"
"MDN1"	"H4C6"
"MDN1"	"H4C8"
"MDN1"	"H4C9"
"MDN1"	"H4C11"
"MDN1"	"H4C12"
"MDN1"	"H4C13"
"MDN1"	"H4C14"
"MDN1"	"H4C15"
"MDN1"	"H4-16"
"ETAA1"	"H4C1"
"ETAA1"	"H4C2"
"ETAA1"	"H4C3"
"ETAA1"	"H4C4"
"ETAA1"	"H4C5"
"ETAA1"	"H4C6"
"ETAA1"	"H4C8"
"ETAA1"	"H4C9"
"ETAA1"	"H4C11"
"ETAA1"	"H4C12"
"ETAA1"	"H4C13"
"ETAA1"	"H4C14"
"ETAA1"	"H4C15"
"ETAA1"	"H4-16"
"CXXC1"	"H4C1"
"CXXC1"	"H4C2"
"CXXC1"	"H4C3"
"CXXC1"	"H4C4"
"CXXC1"	"H4C5"
"CXXC1"	"H4C6"
"CXXC1"	"H4C8"
"CXXC1"	"H4C9"
"CXXC1"	"H4C11"
"CXXC1"	"H4C12"
"CXXC1"	"H4C13"
"CXXC1"	"H4C14"
"CXXC1"	"H4C15"
"CXXC1"	"H4-16"
"CHD7"	"H4C1"
"CHD7"	"H4C2"
"CHD7"	"H4C3"
"CHD7"	"H4C4"
"CHD7"	"H4C5"
"CHD7"	"H4C6"
"CHD7"	"H4C8"
"CHD7"	"H4C9"
"CHD7"	"H4C11"
"CHD7"	"H4C12"
"CHD7"	"H4C13"
"CHD7"	"H4C14"
"CHD7"	"H4C15"
"CHD7"	"H4-16"
"RRBP1"	"H4C1"
"RRBP1"	"H4C2"
"RRBP1"	"H4C3"
"RRBP1"	"H4C4"
"RRBP1"	"H4C5"
"RRBP1"	"H4C6"
"RRBP1"	"H4C8"
"RRBP1"	"H4C9"
"RRBP1"	"H4C11"
"RRBP1"	"H4C12"
"RRBP1"	"H4C13"
"RRBP1"	"H4C14"
"RRBP1"	"H4C15"
"RRBP1"	"H4-16"
"CPSF2"	"H4C1"
"CPSF2"	"H4C2"
"CPSF2"	"H4C3"
"CPSF2"	"H4C4"
"CPSF2"	"H4C5"
"CPSF2"	"H4C6"
"CPSF2"	"H4C8"
"CPSF2"	"H4C9"
"CPSF2"	"H4C11"
"CPSF2"	"H4C12"
"CPSF2"	"H4C13"
"CPSF2"	"H4C14"
"CPSF2"	"H4C15"
"CPSF2"	"H4-16"
"ORC3"	"H4C1"
"ORC3"	"H4C2"
"ORC3"	"H4C3"
"ORC3"	"H4C4"
"ORC3"	"H4C5"
"ORC3"	"H4C6"
"ORC3"	"H4C8"
"ORC3"	"H4C9"
"ORC3"	"H4C11"
"ORC3"	"H4C12"
"ORC3"	"H4C13"
"ORC3"	"H4C14"
"ORC3"	"H4C15"
"ORC3"	"H4-16"
"ASH2L"	"H4C1"
"ASH2L"	"H4C2"
"ASH2L"	"H4C3"
"ASH2L"	"H4C4"
"ASH2L"	"H4C5"
"ASH2L"	"H4C6"
"ASH2L"	"H4C8"
"ASH2L"	"H4C9"
"ASH2L"	"H4C11"
"ASH2L"	"H4C12"
"ASH2L"	"H4C13"
"ASH2L"	"H4C14"
"ASH2L"	"H4C15"
"ASH2L"	"H4-16"
"ZMYM2"	"H4C1"
"ZMYM2"	"H4C2"
"ZMYM2"	"H4C3"
"ZMYM2"	"H4C4"
"ZMYM2"	"H4C5"
"ZMYM2"	"H4C6"
"ZMYM2"	"H4C8"
"ZMYM2"	"H4C9"
"ZMYM2"	"H4C11"
"ZMYM2"	"H4C12"
"ZMYM2"	"H4C13"
"ZMYM2"	"H4C14"
"ZMYM2"	"H4C15"
"ZMYM2"	"H4-16"
"LRWD1"	"H4C1"
"LRWD1"	"H4C2"
"LRWD1"	"H4C3"
"LRWD1"	"H4C4"
"LRWD1"	"H4C5"
"LRWD1"	"H4C6"
"LRWD1"	"H4C8"
"LRWD1"	"H4C9"
"LRWD1"	"H4C11"
"LRWD1"	"H4C12"
"LRWD1"	"H4C13"
"LRWD1"	"H4C14"
"LRWD1"	"H4C15"
"LRWD1"	"H4-16"
"PARP2"	"H4C1"
"PARP2"	"H4C2"
"PARP2"	"H4C3"
"PARP2"	"H4C4"
"PARP2"	"H4C5"
"PARP2"	"H4C6"
"PARP2"	"H4C8"
"PARP2"	"H4C9"
"PARP2"	"H4C11"
"PARP2"	"H4C12"
"PARP2"	"H4C13"
"PARP2"	"H4C14"
"PARP2"	"H4C15"
"PARP2"	"H4-16"
"TCF20"	"H4C1"
"TCF20"	"H4C2"
"TCF20"	"H4C3"
"TCF20"	"H4C4"
"TCF20"	"H4C5"
"TCF20"	"H4C6"
"TCF20"	"H4C8"
"TCF20"	"H4C9"
"TCF20"	"H4C11"
"TCF20"	"H4C12"
"TCF20"	"H4C13"
"TCF20"	"H4C14"
"TCF20"	"H4C15"
"TCF20"	"H4-16"
"SFMBT1"	"H4C1"
"SFMBT1"	"H4C2"
"SFMBT1"	"H4C3"
"SFMBT1"	"H4C4"
"SFMBT1"	"H4C5"
"SFMBT1"	"H4C6"
"SFMBT1"	"H4C8"
"SFMBT1"	"H4C9"
"SFMBT1"	"H4C11"
"SFMBT1"	"H4C12"
"SFMBT1"	"H4C13"
"SFMBT1"	"H4C14"
"SFMBT1"	"H4C15"
"SFMBT1"	"H4-16"
"XPO7"	"H4C1"
"XPO7"	"H4C2"
"XPO7"	"H4C3"
"XPO7"	"H4C4"
"XPO7"	"H4C5"
"XPO7"	"H4C6"
"XPO7"	"H4C8"
"XPO7"	"H4C9"
"XPO7"	"H4C11"
"XPO7"	"H4C12"
"XPO7"	"H4C13"
"XPO7"	"H4C14"
"XPO7"	"H4C15"
"XPO7"	"H4-16"
"BAZ2A"	"H4C1"
"BAZ2A"	"H4C2"
"BAZ2A"	"H4C3"
"BAZ2A"	"H4C4"
"BAZ2A"	"H4C5"
"BAZ2A"	"H4C6"
"BAZ2A"	"H4C8"
"BAZ2A"	"H4C9"
"BAZ2A"	"H4C11"
"BAZ2A"	"H4C12"
"BAZ2A"	"H4C13"
"BAZ2A"	"H4C14"
"BAZ2A"	"H4C15"
"BAZ2A"	"H4-16"
"CDC23"	"H4C1"
"CDC23"	"H4C2"
"CDC23"	"H4C3"
"CDC23"	"H4C4"
"CDC23"	"H4C5"
"CDC23"	"H4C6"
"CDC23"	"H4C8"
"CDC23"	"H4C9"
"CDC23"	"H4C11"
"CDC23"	"H4C12"
"CDC23"	"H4C13"
"CDC23"	"H4C14"
"CDC23"	"H4C15"
"CDC23"	"H4-16"
"ANAPC7"	"H4C1"
"ANAPC7"	"H4C2"
"ANAPC7"	"H4C3"
"ANAPC7"	"H4C4"
"ANAPC7"	"H4C5"
"ANAPC7"	"H4C6"
"ANAPC7"	"H4C8"
"ANAPC7"	"H4C9"
"ANAPC7"	"H4C11"
"ANAPC7"	"H4C12"
"ANAPC7"	"H4C13"
"ANAPC7"	"H4C14"
"ANAPC7"	"H4C15"
"ANAPC7"	"H4-16"
"GTF3C4"	"H4C1"
"GTF3C4"	"H4C2"
"GTF3C4"	"H4C3"
"GTF3C4"	"H4C4"
"GTF3C4"	"H4C5"
"GTF3C4"	"H4C6"
"GTF3C4"	"H4C8"
"GTF3C4"	"H4C9"
"GTF3C4"	"H4C11"
"GTF3C4"	"H4C12"
"GTF3C4"	"H4C13"
"GTF3C4"	"H4C14"
"GTF3C4"	"H4C15"
"GTF3C4"	"H4-16"
"INO80"	"H4C1"
"INO80"	"H4C2"
"INO80"	"H4C3"
"INO80"	"H4C4"
"INO80"	"H4C5"
"INO80"	"H4C6"
"INO80"	"H4C8"
"INO80"	"H4C9"
"INO80"	"H4C11"
"INO80"	"H4C12"
"INO80"	"H4C13"
"INO80"	"H4C14"
"INO80"	"H4C15"
"INO80"	"H4-16"
"ZMYND8"	"H4C1"
"ZMYND8"	"H4C2"
"ZMYND8"	"H4C3"
"ZMYND8"	"H4C4"
"ZMYND8"	"H4C5"
"ZMYND8"	"H4C6"
"ZMYND8"	"H4C8"
"ZMYND8"	"H4C9"
"ZMYND8"	"H4C11"
"ZMYND8"	"H4C12"
"ZMYND8"	"H4C13"
"ZMYND8"	"H4C14"
"ZMYND8"	"H4C15"
"ZMYND8"	"H4-16"
"FAF1"	"H4C1"
"FAF1"	"H4C2"
"FAF1"	"H4C3"
"FAF1"	"H4C4"
"FAF1"	"H4C5"
"FAF1"	"H4C6"
"FAF1"	"H4C8"
"FAF1"	"H4C9"
"FAF1"	"H4C11"
"FAF1"	"H4C12"
"FAF1"	"H4C13"
"FAF1"	"H4C14"
"FAF1"	"H4C15"
"FAF1"	"H4-16"
"CAMK2A"	"H4C1"
"CAMK2A"	"H4C2"
"CAMK2A"	"H4C3"
"CAMK2A"	"H4C4"
"CAMK2A"	"H4C5"
"CAMK2A"	"H4C6"
"CAMK2A"	"H4C8"
"CAMK2A"	"H4C9"
"CAMK2A"	"H4C11"
"CAMK2A"	"H4C12"
"CAMK2A"	"H4C13"
"CAMK2A"	"H4C14"
"CAMK2A"	"H4C15"
"CAMK2A"	"H4-16"
"SCML2"	"H4C1"
"SCML2"	"H4C2"
"SCML2"	"H4C3"
"SCML2"	"H4C4"
"SCML2"	"H4C5"
"SCML2"	"H4C6"
"SCML2"	"H4C8"
"SCML2"	"H4C9"
"SCML2"	"H4C11"
"SCML2"	"H4C12"
"SCML2"	"H4C13"
"SCML2"	"H4C14"
"SCML2"	"H4C15"
"SCML2"	"H4-16"
"NINL"	"H4C1"
"NINL"	"H4C2"
"NINL"	"H4C3"
"NINL"	"H4C4"
"NINL"	"H4C5"
"NINL"	"H4C6"
"NINL"	"H4C8"
"NINL"	"H4C9"
"NINL"	"H4C11"
"NINL"	"H4C12"
"NINL"	"H4C13"
"NINL"	"H4C14"
"NINL"	"H4C15"
"NINL"	"H4-16"
"DDX52"	"H4C1"
"DDX52"	"H4C2"
"DDX52"	"H4C3"
"DDX52"	"H4C4"
"DDX52"	"H4C5"
"DDX52"	"H4C6"
"DDX52"	"H4C8"
"DDX52"	"H4C9"
"DDX52"	"H4C11"
"DDX52"	"H4C12"
"DDX52"	"H4C13"
"DDX52"	"H4C14"
"DDX52"	"H4C15"
"DDX52"	"H4-16"
"NOP58"	"H4C1"
"NOP58"	"H4C2"
"NOP58"	"H4C3"
"NOP58"	"H4C4"
"NOP58"	"H4C5"
"NOP58"	"H4C6"
"NOP58"	"H4C8"
"NOP58"	"H4C9"
"NOP58"	"H4C11"
"NOP58"	"H4C12"
"NOP58"	"H4C13"
"NOP58"	"H4C14"
"NOP58"	"H4C15"
"NOP58"	"H4-16"
"RTCB"	"H4C1"
"RTCB"	"H4C2"
"RTCB"	"H4C3"
"RTCB"	"H4C4"
"RTCB"	"H4C5"
"RTCB"	"H4C6"
"RTCB"	"H4C8"
"RTCB"	"H4C9"
"RTCB"	"H4C11"
"RTCB"	"H4C12"
"RTCB"	"H4C13"
"RTCB"	"H4C14"
"RTCB"	"H4C15"
"RTCB"	"H4-16"
"NOC2L"	"H4C1"
"NOC2L"	"H4C2"
"NOC2L"	"H4C3"
"NOC2L"	"H4C4"
"NOC2L"	"H4C5"
"NOC2L"	"H4C6"
"NOC2L"	"H4C8"
"NOC2L"	"H4C9"
"NOC2L"	"H4C11"
"NOC2L"	"H4C12"
"NOC2L"	"H4C13"
"NOC2L"	"H4C14"
"NOC2L"	"H4C15"
"NOC2L"	"H4-16"
"L3MBTL1"	"H4C1"
"L3MBTL1"	"H4C2"
"L3MBTL1"	"H4C3"
"L3MBTL1"	"H4C4"
"L3MBTL1"	"H4C5"
"L3MBTL1"	"H4C6"
"L3MBTL1"	"H4C8"
"L3MBTL1"	"H4C9"
"L3MBTL1"	"H4C11"
"L3MBTL1"	"H4C12"
"L3MBTL1"	"H4C13"
"L3MBTL1"	"H4C14"
"L3MBTL1"	"H4C15"
"L3MBTL1"	"H4-16"
"TRRAP"	"H4C1"
"TRRAP"	"H4C2"
"TRRAP"	"H4C3"
"TRRAP"	"H4C4"
"TRRAP"	"H4C5"
"TRRAP"	"H4C6"
"TRRAP"	"H4C8"
"TRRAP"	"H4C9"
"TRRAP"	"H4C11"
"TRRAP"	"H4C12"
"TRRAP"	"H4C13"
"TRRAP"	"H4C14"
"TRRAP"	"H4C15"
"TRRAP"	"H4-16"
"UCHL5"	"H4C1"
"UCHL5"	"H4C2"
"UCHL5"	"H4C3"
"UCHL5"	"H4C4"
"UCHL5"	"H4C5"
"UCHL5"	"H4C6"
"UCHL5"	"H4C8"
"UCHL5"	"H4C9"
"UCHL5"	"H4C11"
"UCHL5"	"H4C12"
"UCHL5"	"H4C13"
"UCHL5"	"H4C14"
"UCHL5"	"H4C15"
"UCHL5"	"H4-16"
"TIMM13"	"H4C1"
"TIMM13"	"H4C2"
"TIMM13"	"H4C3"
"TIMM13"	"H4C4"
"TIMM13"	"H4C5"
"TIMM13"	"H4C6"
"TIMM13"	"H4C8"
"TIMM13"	"H4C9"
"TIMM13"	"H4C11"
"TIMM13"	"H4C12"
"TIMM13"	"H4C13"
"TIMM13"	"H4C14"
